pm25_HLL_298,temperature_HLL_298,datetime,humidity_HLL_298,pm25_HLL_345,temperature_HLL_345,humidity_HLL_345,winddirection,windspeed,temperature_KNMI_240,humidity_KNMI_240,pm25_NL49701,pm25_HLL_256,temperature_HLL_256,humidity_HLL_256,pm25_HLL_307,temperature_HLL_307,humidity_HLL_307,pm25_HLL_320,temperature_HLL_320,humidity_HLL_320,pm25_HLL_448,temperature_HLL_448,humidity_HLL_448,winddirection_knmi,windspeed_knmi,temperature_knmi,humidity_knmi,pm25_diff_HLL_345_HLL_345,pm25_diff_HLL_345_HLL_307,pm25_diff_HLL_345_HLL_448,pm25_diff_HLL_345_HLL_298,pm25_diff_HLL_345_HLL_320,pm25_diff_HLL_345_HLL_256,pm25_diff_HLL_307_HLL_345,pm25_diff_HLL_307_HLL_307,pm25_diff_HLL_307_HLL_448,pm25_diff_HLL_307_HLL_298,pm25_diff_HLL_307_HLL_320,pm25_diff_HLL_307_HLL_256,pm25_diff_HLL_448_HLL_345,pm25_diff_HLL_448_HLL_307,pm25_diff_HLL_448_HLL_448,pm25_diff_HLL_448_HLL_298,pm25_diff_HLL_448_HLL_320,pm25_diff_HLL_448_HLL_256,pm25_diff_HLL_298_HLL_345,pm25_diff_HLL_298_HLL_307,pm25_diff_HLL_298_HLL_448,pm25_diff_HLL_298_HLL_298,pm25_diff_HLL_298_HLL_320,pm25_diff_HLL_298_HLL_256,pm25_diff_HLL_320_HLL_345,pm25_diff_HLL_320_HLL_307,pm25_diff_HLL_320_HLL_448,pm25_diff_HLL_320_HLL_298,pm25_diff_HLL_320_HLL_320,pm25_diff_HLL_320_HLL_256,pm25_diff_HLL_256_HLL_345,pm25_diff_HLL_256_HLL_307,pm25_diff_HLL_256_HLL_448,pm25_diff_HLL_256_HLL_298,pm25_diff_HLL_256_HLL_320,pm25_diff_HLL_256_HLL_256,highhumidity,datehour,dateday
24.87,15.1,2023-04-22 12:00:00+00:00,63.43,22.52,18.76,52.31,290.0,4.0,11.3,81.0,15.7,23.55,16.79,61.35,26.57,13.58,69.08,23.13,16.01,61.23,,,,290.0,4.0,11.3,81.0,0.0,-4.050000000000001,,-2.3500000000000014,-0.6099999999999994,-1.0300000000000011,4.050000000000001,0.0,,1.6999999999999993,3.4400000000000013,3.0199999999999996,,,,,,,2.3500000000000014,-1.6999999999999993,,0.0,1.740000000000002,1.3200000000000003,0.6099999999999994,-3.4400000000000013,,-1.740000000000002,0.0,-0.4200000000000017,1.0300000000000011,-3.0199999999999996,,-1.3200000000000003,0.4200000000000017,0.0,False,12,Saturday
41.06,12.06,2023-04-22 13:00:00+00:00,76.83,38.36,14.61,67.44,20.0,4.0,9.7,92.0,19.9,35.63,14.16,72.92,39.57,11.77,76.09,35.63,13.32,73.29,,,,20.0,4.0,9.7,92.0,0.0,-1.2100000000000009,,-2.700000000000003,2.729999999999997,2.729999999999997,1.2100000000000009,0.0,,-1.490000000000002,3.9399999999999977,3.9399999999999977,,,,,,,2.700000000000003,1.490000000000002,,0.0,5.43,5.43,-2.729999999999997,-3.9399999999999977,,-5.43,0.0,0.0,-2.729999999999997,-3.9399999999999977,,-5.43,0.0,0.0,False,13,Saturday
37.87,11.19,2023-04-22 18:00:00+00:00,78.9,29.97,13.81,70.7,280.0,2.0,9.8,84.0,20.8,37.86,12.12,78.46,26.48,11.46,76.06,33.43,12.83,73.02,,,,280.0,2.0,9.8,84.0,0.0,3.4899999999999984,,-7.899999999999999,-3.460000000000001,-7.890000000000001,-3.4899999999999984,0.0,,-11.389999999999997,-6.949999999999999,-11.379999999999999,,,,,,,7.899999999999999,11.389999999999997,,0.0,4.439999999999998,0.00999999999999801,3.460000000000001,6.949999999999999,,-4.439999999999998,0.0,-4.43,7.890000000000001,11.379999999999999,,-0.00999999999999801,4.43,0.0,False,18,Saturday
29.09,10.65,2023-04-22 19:00:00+00:00,77.67,31.61,12.13,72.38,250.0,3.0,9.0,84.0,17.7,27.29,11.45,77.7,21.72,10.96,76.33,25.28,11.97,73.33,,,,250.0,3.0,9.0,84.0,0.0,9.89,,2.5199999999999996,6.329999999999998,4.32,-9.89,0.0,,-7.370000000000001,-3.5600000000000023,-5.57,,,,,,,-2.5199999999999996,7.370000000000001,,0.0,3.8099999999999987,1.8000000000000007,-6.329999999999998,3.5600000000000023,,-3.8099999999999987,0.0,-2.009999999999998,-4.32,5.57,,-1.8000000000000007,2.009999999999998,0.0,False,19,Saturday
36.09,9.93,2023-04-22 20:00:00+00:00,79.47,36.77,10.22,77.95,220.0,3.0,7.6,92.0,19.5,32.12,10.25,79.66,32.16,9.41,81.01,33.79,10.8,76.44,,,,220.0,3.0,7.6,92.0,0.0,4.6100000000000065,,0.6799999999999997,2.980000000000004,4.650000000000006,-4.6100000000000065,0.0,,-3.930000000000007,-1.6300000000000026,0.03999999999999915,,,,,,,-0.6799999999999997,3.930000000000007,,0.0,2.3000000000000043,3.970000000000006,-2.980000000000004,1.6300000000000026,,-2.3000000000000043,0.0,1.6700000000000017,-4.650000000000006,-0.03999999999999915,,-3.970000000000006,-1.6700000000000017,0.0,False,20,Saturday
31.29,12.73,2023-04-23 08:00:00+00:00,76.22,20.8,22.27,45.9,190.0,6.0,12.8,80.0,16.6,22.6,17.88,59.69,29.19,12.77,78.75,29.37,13.28,75.66,,,,190.0,6.0,12.8,80.0,0.0,-8.39,,-10.489999999999998,-8.57,-1.8000000000000007,8.39,0.0,,-2.099999999999998,-0.17999999999999972,6.59,,,,,,,10.489999999999998,2.099999999999998,,0.0,1.9199999999999982,8.689999999999998,8.57,0.17999999999999972,,-1.9199999999999982,0.0,6.77,1.8000000000000007,-6.59,,-8.689999999999998,-6.77,0.0,False,8,Sunday
18.24,14.3,2023-04-23 09:00:00+00:00,70.89,11.6,25.95,38.05,190.0,5.0,14.4,75.0,12.1,14.8,17.74,60.99,16.91,14.31,74.35,17.12,15.07,70.46,,,,190.0,5.0,14.4,75.0,0.0,-5.3100000000000005,,-6.639999999999999,-5.520000000000001,-3.200000000000001,5.3100000000000005,0.0,,-1.3299999999999983,-0.21000000000000085,2.1099999999999994,,,,,,,6.639999999999999,1.3299999999999983,,0.0,1.1199999999999974,3.4399999999999977,5.520000000000001,0.21000000000000085,,-1.1199999999999974,0.0,2.3200000000000003,3.200000000000001,-2.1099999999999994,,-3.4399999999999977,-2.3200000000000003,0.0,False,9,Sunday
11.86,15.69,2023-04-23 10:00:00+00:00,65.29,7.81,26.89,36.1,180.0,6.0,14.8,72.0,9.3,9.35,18.59,58.33,11.46,15.61,70.24,14.19,16.91,63.98,,,,180.0,6.0,14.8,72.0,0.0,-3.6500000000000012,,-4.05,-6.38,-1.54,3.6500000000000012,0.0,,-0.3999999999999986,-2.7299999999999986,2.110000000000001,,,,,,,4.05,0.3999999999999986,,0.0,-2.33,2.51,6.38,2.7299999999999986,,2.33,0.0,4.84,1.54,-2.110000000000001,,-2.51,-4.84,0.0,False,10,Sunday
6.6,16.55,2023-04-23 11:00:00+00:00,58.9,5.77,23.17,42.06,170.0,7.0,15.0,69.0,7.4,6.36,19.46,54.92,8.2,16.14,66.3,6.45,18.16,56.91,,,,170.0,7.0,15.0,69.0,0.0,-2.4299999999999997,,-0.8300000000000001,-0.6800000000000006,-0.5900000000000007,2.4299999999999997,0.0,,1.5999999999999996,1.7499999999999991,1.839999999999999,,,,,,,0.8300000000000001,-1.5999999999999996,,0.0,0.14999999999999947,0.23999999999999932,0.6800000000000006,-1.7499999999999991,,-0.14999999999999947,0.0,0.08999999999999986,0.5900000000000007,-1.839999999999999,,-0.23999999999999932,-0.08999999999999986,0.0,False,11,Sunday
8.21,16.99,2023-04-23 12:00:00+00:00,56.59,6.96,20.68,46.63,170.0,6.0,15.7,66.0,9.3,7.13,19.83,52.54,9.24,16.08,63.82,9.72,18.44,54.43,,,,170.0,6.0,15.7,66.0,0.0,-2.2800000000000002,,-1.2500000000000009,-2.7600000000000007,-0.16999999999999993,2.2800000000000002,0.0,,1.0299999999999994,-0.4800000000000004,2.1100000000000003,,,,,,,1.2500000000000009,-1.0299999999999994,,0.0,-1.5099999999999998,1.080000000000001,2.7600000000000007,0.4800000000000004,,1.5099999999999998,0.0,2.5900000000000007,0.16999999999999993,-2.1100000000000003,,-1.080000000000001,-2.5900000000000007,0.0,False,12,Sunday
5.36,16.95,2023-04-23 13:00:00+00:00,55.93,5.17,19.61,48.87,170.0,7.0,16.3,64.0,7.0,4.48,19.51,53.05,5.14,16.36,61.91,4.72,18.55,53.28,,,,170.0,7.0,16.3,64.0,0.0,0.03000000000000025,,-0.1900000000000004,0.4500000000000002,0.6899999999999995,-0.03000000000000025,0.0,,-0.22000000000000064,0.41999999999999993,0.6599999999999993,,,,,,,0.1900000000000004,0.22000000000000064,,0.0,0.6400000000000006,0.8799999999999999,-0.4500000000000002,-0.41999999999999993,,-0.6400000000000006,0.0,0.23999999999999932,-0.6899999999999995,-0.6599999999999993,,-0.8799999999999999,-0.23999999999999932,0.0,False,13,Sunday
3.75,16.75,2023-04-23 14:00:00+00:00,55.83,3.87,18.29,52.82,190.0,7.0,12.4,87.0,5.6,3.54,18.91,54.71,4.37,15.75,64.75,3.88,18.44,53.2,,,,190.0,7.0,12.4,87.0,0.0,-0.5,,0.1200000000000001,-0.009999999999999787,0.33000000000000007,0.5,0.0,,0.6200000000000001,0.4900000000000002,0.8300000000000001,,,,,,,-0.1200000000000001,-0.6200000000000001,,0.0,-0.1299999999999999,0.20999999999999996,0.009999999999999787,-0.4900000000000002,,0.1299999999999999,0.0,0.33999999999999986,-0.33000000000000007,-0.8300000000000001,,-0.20999999999999996,-0.33999999999999986,0.0,False,14,Sunday
3.39,13.23,2023-04-23 15:00:00+00:00,77.05,2.66,15.18,68.87,220.0,3.0,12.4,88.0,3.4,2.66,15.16,73.01,3.04,12.85,78.55,3.56,14.74,74.28,,,,220.0,3.0,12.4,88.0,0.0,-0.3799999999999999,,-0.73,-0.8999999999999999,0.0,0.3799999999999999,0.0,,-0.3500000000000001,-0.52,0.3799999999999999,,,,,,,0.73,0.3500000000000001,,0.0,-0.16999999999999993,0.73,0.8999999999999999,0.52,,0.16999999999999993,0.0,0.8999999999999999,0.0,-0.3799999999999999,,-0.73,-0.8999999999999999,0.0,False,15,Sunday
4.59,9.24,2023-04-24 10:00:00+00:00,76.86,3.18,10.35,76.27,290.0,9.0,9.1,76.0,3.9,4.11,9.9,79.3,3.78,9.13,76.92,3.15,9.93,75.02,,,,290.0,9.0,9.1,76.0,0.0,-0.5999999999999996,,-1.4099999999999997,0.03000000000000025,-0.9300000000000002,0.5999999999999996,0.0,,-0.81,0.6299999999999999,-0.3300000000000005,,,,,,,1.4099999999999997,0.81,,0.0,1.44,0.47999999999999954,-0.03000000000000025,-0.6299999999999999,,-1.44,0.0,-0.9600000000000004,0.9300000000000002,0.3300000000000005,,-0.47999999999999954,0.9600000000000004,0.0,False,10,Monday
30.82,9.87,2023-04-24 11:00:00+00:00,75.14,2.04,13.84,64.87,280.0,10.0,9.3,77.0,2.1,2.44,11.42,75.72,2.57,9.67,77.89,2.07,11.07,70.63,,,,280.0,10.0,9.3,77.0,0.0,-0.5299999999999998,,-28.78,-0.029999999999999805,-0.3999999999999999,0.5299999999999998,0.0,,-28.25,0.5,0.1299999999999999,,,,,,,28.78,28.25,,0.0,28.75,28.38,0.029999999999999805,-0.5,,-28.75,0.0,-0.3700000000000001,0.3999999999999999,-0.1299999999999999,,-28.38,0.3700000000000001,0.0,False,11,Monday
2.93,9.85,2023-04-24 12:00:00+00:00,74.67,2.62,13.69,61.92,290.0,10.0,9.2,73.0,2.7,2.91,12.2,70.4,3.49,9.84,73.67,2.84,11.31,70.46,,,,290.0,10.0,9.2,73.0,0.0,-0.8700000000000001,,-0.31000000000000005,-0.21999999999999975,-0.29000000000000004,0.8700000000000001,0.0,,0.56,0.6500000000000004,0.5800000000000001,,,,,,,0.31000000000000005,-0.56,,0.0,0.0900000000000003,0.020000000000000018,0.21999999999999975,-0.6500000000000004,,-0.0900000000000003,0.0,-0.07000000000000028,0.29000000000000004,-0.5800000000000001,,-0.020000000000000018,0.07000000000000028,0.0,False,12,Monday
5.46,9.74,2023-04-24 13:00:00+00:00,73.76,4.98,12.21,65.86,280.0,11.0,9.5,71.0,5.6,5.93,11.44,70.92,5.42,9.55,74.02,4.96,10.94,70.28,,,,280.0,11.0,9.5,71.0,0.0,-0.4399999999999995,,-0.47999999999999954,0.020000000000000462,-0.9499999999999993,0.4399999999999995,0.0,,-0.040000000000000036,0.45999999999999996,-0.5099999999999998,,,,,,,0.47999999999999954,0.040000000000000036,,0.0,0.5,-0.46999999999999975,-0.020000000000000462,-0.45999999999999996,,-0.5,0.0,-0.9699999999999998,0.9499999999999993,0.5099999999999998,,0.46999999999999975,0.9699999999999998,0.0,False,13,Monday
7.77,10.23,2023-04-24 14:00:00+00:00,69.02,5.01,12.52,62.85,280.0,11.0,8.8,77.0,5.9,5.47,12.02,67.61,5.34,9.96,71.45,4.9,11.64,65.08,,,,280.0,11.0,8.8,77.0,0.0,-0.33000000000000007,,-2.76,0.10999999999999943,-0.45999999999999996,0.33000000000000007,0.0,,-2.4299999999999997,0.4399999999999995,-0.1299999999999999,,,,,,,2.76,2.4299999999999997,,0.0,2.869999999999999,2.3,-0.10999999999999943,-0.4399999999999995,,-2.869999999999999,0.0,-0.5699999999999994,0.45999999999999996,0.1299999999999999,,-2.3,0.5699999999999994,0.0,False,14,Monday
6.36,10.68,2023-04-24 15:00:00+00:00,66.15,6.19,12.7,61.74,280.0,9.0,10.3,69.0,7.5,6.6,13.2,61.71,6.55,10.45,68.27,6.22,12.22,61.73,,,,280.0,9.0,10.3,69.0,0.0,-0.35999999999999943,,-0.16999999999999993,-0.02999999999999936,-0.40999999999999925,0.35999999999999943,0.0,,0.1899999999999995,0.33000000000000007,-0.04999999999999982,,,,,,,0.16999999999999993,-0.1899999999999995,,0.0,0.14000000000000057,-0.23999999999999932,0.02999999999999936,-0.33000000000000007,,-0.14000000000000057,0.0,-0.3799999999999999,0.40999999999999925,0.04999999999999982,,0.23999999999999932,0.3799999999999999,0.0,False,15,Monday
5.2,10.37,2023-04-24 16:00:00+00:00,66.21,5.2,11.83,63.52,280.0,10.0,9.3,70.0,6.3,5.38,12.54,61.65,5.79,10.29,68.44,5.0,11.69,61.36,,,,280.0,10.0,9.3,70.0,0.0,-0.5899999999999999,,0.0,0.20000000000000018,-0.17999999999999972,0.5899999999999999,0.0,,0.5899999999999999,0.79,0.41000000000000014,,,,,,,0.0,-0.5899999999999999,,0.0,0.20000000000000018,-0.17999999999999972,-0.20000000000000018,-0.79,,-0.20000000000000018,0.0,-0.3799999999999999,0.17999999999999972,-0.41000000000000014,,0.17999999999999972,0.3799999999999999,0.0,False,16,Monday
6.63,9.73,2023-04-24 17:00:00+00:00,71.03,6.17,11.18,67.32,280.0,9.0,8.9,73.0,7.9,6.81,11.2,67.83,6.17,9.61,71.83,6.6,10.79,67.27,,,,280.0,9.0,8.9,73.0,0.0,0.0,,-0.45999999999999996,-0.4299999999999997,-0.6399999999999997,0.0,0.0,,-0.45999999999999996,-0.4299999999999997,-0.6399999999999997,,,,,,,0.45999999999999996,0.45999999999999996,,0.0,0.03000000000000025,-0.17999999999999972,0.4299999999999997,0.4299999999999997,,-0.03000000000000025,0.0,-0.20999999999999996,0.6399999999999997,0.6399999999999997,,0.17999999999999972,0.20999999999999996,0.0,False,17,Monday
4.91,9.28,2023-04-24 18:00:00+00:00,74.19,3.87,10.34,71.31,290.0,8.0,8.4,79.0,5.7,4.59,10.54,70.81,5.24,9.22,74.7,4.25,10.15,70.37,,,,290.0,8.0,8.4,79.0,0.0,-1.37,,-1.04,-0.3799999999999999,-0.7199999999999998,1.37,0.0,,0.33000000000000007,0.9900000000000002,0.6500000000000004,,,,,,,1.04,-0.33000000000000007,,0.0,0.6600000000000001,0.3200000000000003,0.3799999999999999,-0.9900000000000002,,-0.6600000000000001,0.0,-0.33999999999999986,0.7199999999999998,-0.6500000000000004,,-0.3200000000000003,0.33999999999999986,0.0,False,18,Monday
3.64,8.85,2023-04-24 19:00:00+00:00,79.86,3.86,9.45,78.06,290.0,6.0,7.6,90.0,3.4,3.85,9.84,77.15,4.76,8.68,79.25,3.55,9.53,76.4,,,,290.0,6.0,7.6,90.0,0.0,-0.8999999999999999,,0.21999999999999975,0.31000000000000005,0.009999999999999787,0.8999999999999999,0.0,,1.1199999999999997,1.21,0.9099999999999997,,,,,,,-0.21999999999999975,-1.1199999999999997,,0.0,0.0900000000000003,-0.20999999999999996,-0.31000000000000005,-1.21,,-0.0900000000000003,0.0,-0.30000000000000027,-0.009999999999999787,-0.9099999999999997,,0.20999999999999996,0.30000000000000027,0.0,False,19,Monday
6.29,7.06,2023-04-25 00:00:00+00:00,79.19,6.29,6.84,82.03,320.0,3.0,5.0,86.0,7.8,7.89,7.29,82.54,5.65,6.95,77.34,6.24,7.46,77.04,,,,320.0,3.0,5.0,86.0,0.0,0.6399999999999997,,0.0,0.04999999999999982,-1.5999999999999996,-0.6399999999999997,0.0,,-0.6399999999999997,-0.5899999999999999,-2.2399999999999993,,,,,,,0.0,0.6399999999999997,,0.0,0.04999999999999982,-1.5999999999999996,-0.04999999999999982,0.5899999999999999,,-0.04999999999999982,0.0,-1.6499999999999995,1.5999999999999996,2.2399999999999993,,1.5999999999999996,1.6499999999999995,0.0,False,0,Tuesday
5.19,6.74,2023-04-25 01:00:00+00:00,77.27,5.55,6.42,80.57,320.0,3.0,5.1,84.0,6.3,6.02,6.93,81.06,4.49,6.88,74.44,5.2,7.21,74.8,,,,320.0,3.0,5.1,84.0,0.0,1.0599999999999996,,0.35999999999999943,0.34999999999999964,-0.46999999999999975,-1.0599999999999996,0.0,,-0.7000000000000002,-0.71,-1.5299999999999994,,,,,,,-0.35999999999999943,0.7000000000000002,,0.0,-0.009999999999999787,-0.8299999999999992,-0.34999999999999964,0.71,,0.009999999999999787,0.0,-0.8199999999999994,0.46999999999999975,1.5299999999999994,,0.8299999999999992,0.8199999999999994,0.0,False,1,Tuesday
4.73,6.54,2023-04-25 02:00:00+00:00,77.31,5.0,5.97,81.71,340.0,2.0,5.4,82.0,6.1,6.11,6.4,81.41,4.34,6.6,75.26,4.55,6.98,74.32,,,,340.0,2.0,5.4,82.0,0.0,0.6600000000000001,,0.2699999999999996,0.4500000000000002,-1.1100000000000003,-0.6600000000000001,0.0,,-0.39000000000000057,-0.20999999999999996,-1.7700000000000005,,,,,,,-0.2699999999999996,0.39000000000000057,,0.0,0.1800000000000006,-1.38,-0.4500000000000002,0.20999999999999996,,-0.1800000000000006,0.0,-1.5600000000000005,1.1100000000000003,1.7700000000000005,,1.38,1.5600000000000005,0.0,False,2,Tuesday
3.39,6.43,2023-04-25 03:00:00+00:00,73.91,3.89,6.13,79.37,330.0,2.0,5.1,82.0,4.8,4.2,6.45,79.39,3.27,6.32,74.96,3.38,6.77,72.12,,,,330.0,2.0,5.1,82.0,0.0,0.6200000000000001,,0.5,0.5100000000000002,-0.31000000000000005,-0.6200000000000001,0.0,,-0.1200000000000001,-0.10999999999999988,-0.9300000000000002,,,,,,,-0.5,0.1200000000000001,,0.0,0.010000000000000231,-0.81,-0.5100000000000002,0.10999999999999988,,-0.010000000000000231,0.0,-0.8200000000000003,0.31000000000000005,0.9300000000000002,,0.81,0.8200000000000003,0.0,False,3,Tuesday
3.44,6.01,2023-04-25 04:00:00+00:00,76.09,3.66,5.85,79.68,330.0,7.0,4.9,84.0,3.6,3.83,6.18,79.23,3.47,5.98,76.32,3.48,6.3,74.2,,,,330.0,7.0,4.9,84.0,0.0,0.18999999999999995,,0.2200000000000002,0.18000000000000016,-0.16999999999999993,-0.18999999999999995,0.0,,0.03000000000000025,-0.009999999999999787,-0.3599999999999999,,,,,,,-0.2200000000000002,-0.03000000000000025,,0.0,-0.040000000000000036,-0.3900000000000001,-0.18000000000000016,0.009999999999999787,,0.040000000000000036,0.0,-0.3500000000000001,0.16999999999999993,0.3599999999999999,,0.3900000000000001,0.3500000000000001,0.0,False,4,Tuesday
4.29,6.14,2023-04-25 06:00:00+00:00,77.59,4.11,7.11,77.1,350.0,3.0,6.9,76.0,4.5,4.55,6.39,80.59,3.56,6.72,74.19,4.11,6.75,74.22,,,,350.0,3.0,6.9,76.0,0.0,0.5500000000000003,,-0.17999999999999972,0.0,-0.4399999999999995,-0.5500000000000003,0.0,,-0.73,-0.5500000000000003,-0.9899999999999998,,,,,,,0.17999999999999972,0.73,,0.0,0.17999999999999972,-0.2599999999999998,0.0,0.5500000000000003,,-0.17999999999999972,0.0,-0.4399999999999995,0.4399999999999995,0.9899999999999998,,0.2599999999999998,0.4399999999999995,0.0,False,6,Tuesday
3.34,6.92,2023-04-25 07:00:00+00:00,72.55,2.87,9.88,65.51,350.0,3.0,5.9,71.0,3.9,3.9,7.92,73.34,2.95,7.33,70.67,3.27,7.71,68.27,,,,350.0,3.0,5.9,71.0,0.0,-0.08000000000000007,,-0.46999999999999975,-0.3999999999999999,-1.0299999999999998,0.08000000000000007,0.0,,-0.3899999999999997,-0.31999999999999984,-0.9499999999999997,,,,,,,0.46999999999999975,0.3899999999999997,,0.0,0.06999999999999984,-0.56,0.3999999999999999,0.31999999999999984,,-0.06999999999999984,0.0,-0.6299999999999999,1.0299999999999998,0.9499999999999997,,0.56,0.6299999999999999,0.0,False,7,Tuesday
3.01,8.16,2023-04-25 08:00:00+00:00,67.21,2.45,16.09,43.79,330.0,7.0,7.5,66.0,3.9,3.27,9.99,62.54,2.76,8.88,61.98,2.98,8.56,63.45,,,,330.0,7.0,7.5,66.0,0.0,-0.3099999999999996,,-0.5599999999999996,-0.5299999999999998,-0.8199999999999998,0.3099999999999996,0.0,,-0.25,-0.2200000000000002,-0.5100000000000002,,,,,,,0.5599999999999996,0.25,,0.0,0.029999999999999805,-0.26000000000000023,0.5299999999999998,0.2200000000000002,,-0.029999999999999805,0.0,-0.29000000000000004,0.8199999999999998,0.5100000000000002,,0.26000000000000023,0.29000000000000004,0.0,False,8,Tuesday
2.49,9.4,2023-04-25 09:00:00+00:00,61.93,1.79,16.91,39.21,310.0,8.0,7.4,65.0,3.1,2.94,10.86,58.69,2.7,8.94,59.97,2.44,9.4,60.53,,,,310.0,8.0,7.4,65.0,0.0,-0.9100000000000001,,-0.7000000000000002,-0.6499999999999999,-1.15,0.9100000000000001,0.0,,0.20999999999999996,0.26000000000000023,-0.23999999999999977,,,,,,,0.7000000000000002,-0.20999999999999996,,0.0,0.050000000000000266,-0.44999999999999973,0.6499999999999999,-0.26000000000000023,,-0.050000000000000266,0.0,-0.5,1.15,0.23999999999999977,,0.44999999999999973,0.5,0.0,False,9,Tuesday
2.59,10.14,2023-04-25 10:00:00+00:00,58.23,1.97,18.01,36.72,320.0,6.0,8.4,59.0,3.1,2.64,11.39,55.35,2.43,9.2,57.47,2.48,9.81,57.93,,,,320.0,6.0,8.4,59.0,0.0,-0.4600000000000002,,-0.6199999999999999,-0.51,-0.6700000000000002,0.4600000000000002,0.0,,-0.1599999999999997,-0.04999999999999982,-0.20999999999999996,,,,,,,0.6199999999999999,0.1599999999999997,,0.0,0.10999999999999988,-0.050000000000000266,0.51,0.04999999999999982,,-0.10999999999999988,0.0,-0.16000000000000014,0.6700000000000002,0.20999999999999996,,0.050000000000000266,0.16000000000000014,0.0,False,10,Tuesday
2.38,9.85,2023-04-25 11:00:00+00:00,62.51,2.01,18.22,38.26,340.0,7.0,8.3,66.0,3.3,4.16,10.93,60.61,2.48,9.42,60.8,2.68,9.51,62.12,,,,340.0,7.0,8.3,66.0,0.0,-0.4700000000000002,,-0.3700000000000001,-0.6700000000000004,-2.1500000000000004,0.4700000000000002,0.0,,0.10000000000000009,-0.20000000000000018,-1.6800000000000002,,,,,,,0.3700000000000001,-0.10000000000000009,,0.0,-0.30000000000000027,-1.7800000000000002,0.6700000000000004,0.20000000000000018,,0.30000000000000027,0.0,-1.48,2.1500000000000004,1.6800000000000002,,1.7800000000000002,1.48,0.0,False,11,Tuesday
2.36,10.59,2023-04-25 12:00:00+00:00,57.48,1.84,18.23,36.76,320.0,8.0,8.8,58.0,2.7,3.05,11.61,57.1,2.33,9.69,57.59,2.53,10.24,56.86,,,,320.0,8.0,8.8,58.0,0.0,-0.49,,-0.5199999999999998,-0.6899999999999997,-1.2099999999999997,0.49,0.0,,-0.029999999999999805,-0.19999999999999973,-0.7199999999999998,,,,,,,0.5199999999999998,0.029999999999999805,,0.0,-0.16999999999999993,-0.69,0.6899999999999997,0.19999999999999973,,0.16999999999999993,0.0,-0.52,1.2099999999999997,0.7199999999999998,,0.69,0.52,0.0,False,12,Tuesday
11.12,11.73,2023-04-25 13:00:00+00:00,49.69,2.34,16.29,38.15,320.0,8.0,9.7,59.0,3.1,3.0,13.85,47.38,2.39,9.97,55.61,2.44,11.13,50.37,,,,320.0,8.0,9.7,59.0,0.0,-0.050000000000000266,,-8.78,-0.10000000000000009,-0.6600000000000001,0.050000000000000266,0.0,,-8.729999999999999,-0.04999999999999982,-0.6099999999999999,,,,,,,8.78,8.729999999999999,,0.0,8.68,8.12,0.10000000000000009,0.04999999999999982,,-8.68,0.0,-0.56,0.6600000000000001,0.6099999999999999,,-8.12,0.56,0.0,False,13,Tuesday
3.68,11.52,2023-04-25 14:00:00+00:00,49.0,2.19,13.71,43.83,320.0,7.0,8.5,56.0,3.2,2.42,14.05,44.31,2.39,9.84,55.19,2.17,11.16,48.02,,,,320.0,7.0,8.5,56.0,0.0,-0.20000000000000018,,-1.4900000000000002,0.020000000000000018,-0.22999999999999998,0.20000000000000018,0.0,,-1.29,0.2200000000000002,-0.029999999999999805,,,,,,,1.4900000000000002,1.29,,0.0,1.5100000000000002,1.2600000000000002,-0.020000000000000018,-0.2200000000000002,,-1.5100000000000002,0.0,-0.25,0.22999999999999998,0.029999999999999805,,-1.2600000000000002,0.25,0.0,False,14,Tuesday
2.68,11.06,2023-04-25 15:00:00+00:00,51.26,2.45,12.49,50.19,310.0,10.0,7.3,68.0,3.3,2.94,12.62,51.08,3.65,9.1,61.25,2.38,10.92,51.6,,,,310.0,10.0,7.3,68.0,0.0,-1.1999999999999997,,-0.22999999999999998,0.07000000000000028,-0.48999999999999977,1.1999999999999997,0.0,,0.9699999999999998,1.27,0.71,,,,,,,0.22999999999999998,-0.9699999999999998,,0.0,0.30000000000000027,-0.2599999999999998,-0.07000000000000028,-1.27,,-0.30000000000000027,0.0,-0.56,0.48999999999999977,-0.71,,0.2599999999999998,0.56,0.0,False,15,Tuesday
2.9,10.41,2023-04-25 16:00:00+00:00,51.84,2.72,12.14,48.24,320.0,7.0,8.7,54.0,4.0,2.84,11.9,50.56,2.79,9.49,57.6,3.03,10.19,52.24,,,,320.0,7.0,8.7,54.0,0.0,-0.06999999999999984,,-0.17999999999999972,-0.3099999999999996,-0.11999999999999966,0.06999999999999984,0.0,,-0.10999999999999988,-0.23999999999999977,-0.04999999999999982,,,,,,,0.17999999999999972,0.10999999999999988,,0.0,-0.1299999999999999,0.06000000000000005,0.3099999999999996,0.23999999999999977,,0.1299999999999999,0.0,0.18999999999999995,0.11999999999999966,0.04999999999999982,,-0.06000000000000005,-0.18999999999999995,0.0,False,16,Tuesday
