datetime,pm25,pm25_mean,pm25_NL49570,pm25_NL49557,pm25_NL49553,pm25_NL49572,pm25_NL49573,pm25_NL49551,winddirection,windspeed,temperature,humidity,sensorname,pm25_diff_WE,pm25_diff_NS,pm25_diff_coloc,pm25_upwind,pm25_diff_winddirection
2023-01-07 02:00:00+00:00,6.6,8.65625,4.0,28.4,24.5,5.0,6.7,6.5,200.0,12.0,,,superFrame,1.7000000000000002,21.9,3.8999999999999986,6.5,21.9
2023-01-07 03:00:00+00:00,6.0,8.95,3.9,29.5,31.2,1.6,5.6,11.0,190.0,10.0,,,superFrame,3.9999999999999996,18.5,-1.6999999999999993,11.0,18.5
2023-01-07 04:00:00+00:00,6.65,9.08125,5.7,27.3,24.0,6.4,4.7,9.7,190.0,10.0,,,superFrame,-1.7000000000000002,17.6,3.3000000000000007,9.7,17.6
2023-01-07 05:00:00+00:00,6.800000000000001,8.08125,6.1,24.3,12.8,9.1,4.9,6.7,180.0,9.0,,,superFrame,-4.199999999999999,17.6,11.5,6.7,17.6
2023-01-07 06:00:00+00:00,6.8,7.49375,6.5,10.2,12.3,5.0,7.6,5.9,180.0,10.0,,,superFrame,2.5999999999999996,4.299999999999999,-2.1000000000000014,5.9,4.299999999999999
2023-01-07 07:00:00+00:00,8.600000000000001,8.43125,8.3,12.0,11.2,6.1,8.9,3.9,180.0,10.0,,,superFrame,2.8000000000000007,8.1,0.8000000000000007,3.9,8.1
2023-01-07 08:00:00+00:00,7.35,7.274999999999999,8.2,9.5,10.7,8.7,6.4,5.0,170.0,9.0,,,superFrame,-2.299999999999999,4.5,-1.1999999999999993,5.0,4.5
2023-01-07 09:00:00+00:00,5.45,5.41875,5.5,8.1,10.2,6.9,5.9,7.8,170.0,8.0,,,superFrame,-1.0,0.2999999999999998,-2.0999999999999996,7.8,0.2999999999999998
2023-01-07 10:00:00+00:00,3.4,4.68125,3.2,8.8,10.6,2.9,8.5,9.2,180.0,10.0,,,superFrame,5.6,-0.3999999999999986,-1.799999999999999,9.2,-0.3999999999999986
2023-01-07 11:00:00+00:00,2.95,3.65625,2.7,5.8,8.3,2.5,6.5,7.8,180.0,10.0,,,superFrame,4.0,-2.0,-2.500000000000001,7.8,-2.0
2023-01-07 12:00:00+00:00,2.95,2.6625,2.1,4.5,3.7,0.5,3.5,8.3,170.0,11.0,,,superFrame,3.0,-3.8000000000000007,0.7999999999999998,8.3,-3.8000000000000007
2023-01-07 13:00:00+00:00,2.8,2.8,2.3,5.8,4.5,-0.9,2.1,8.0,170.0,9.0,,,superFrame,3.0,-2.2,1.2999999999999998,8.0,-2.2
2023-01-07 14:00:00+00:00,2.75,2.65,2.4,5.7,5.1,-0.4,-0.8,3.7,170.0,10.0,,,superFrame,-0.4,2.0,0.6000000000000005,3.7,2.0
2023-01-07 15:00:00+00:00,3.15,3.06875,2.8,3.9,7.1,-0.1,1.2,-1.8,170.0,10.0,,,superFrame,1.3,5.7,-3.1999999999999997,-1.8,5.7
2023-01-07 16:00:00+00:00,3.1,3.54375,3.1,6.5,9.5,2.3,3.4,0.0,170.0,9.0,,,superFrame,1.1,6.5,-3.0,0.0,6.5
2023-01-07 17:00:00+00:00,3.95,4.01875,3.6,9.7,7.2,4.3,2.7,4.8,190.0,14.0,,,superFrame,-1.5999999999999996,4.8999999999999995,2.499999999999999,4.8,4.8999999999999995
2023-01-07 18:00:00+00:00,4.0,5.9625,4.5,33.7,16.8,-3.7,1.2,4.1,180.0,12.0,,,superFrame,4.9,29.6,16.900000000000002,4.1,29.6
2023-01-07 19:00:00+00:00,4.25,5.3625,5.0,25.2,7.6,2.2,1.6,3.8,190.0,12.0,,,superFrame,-0.6000000000000001,21.4,17.6,3.8,21.4
2023-01-07 20:00:00+00:00,5.55,6.64375,5.7,26.0,6.0,9.9,2.3,5.4,180.0,12.0,,,superFrame,-7.6000000000000005,20.6,20.0,5.4,20.6
2023-01-07 21:00:00+00:00,6.65,7.85625,6.2,29.2,15.8,2.1,3.6,8.5,190.0,13.0,,,superFrame,1.5,20.7,13.399999999999999,8.5,20.7
2023-01-07 22:00:00+00:00,6.4,8.2375,5.6,31.8,21.9,2.0,6.2,8.5,190.0,14.0,,,superFrame,4.2,23.3,9.900000000000002,8.5,23.3
2023-01-07 23:00:00+00:00,6.0,7.6,5.0,20.1,19.7,8.8,5.4,6.1,210.0,14.0,,,superFrame,-3.4000000000000004,14.000000000000002,0.40000000000000213,6.1,14.000000000000002
2023-01-08 00:00:00+00:00,6.25,6.36875,5.6,12.7,14.6,7.7,7.9,8.3,210.0,13.0,,,superFrame,0.20000000000000018,4.399999999999999,-1.9000000000000004,8.3,4.399999999999999
2023-01-08 01:00:00+00:00,5.3,6.025,7.7,12.4,13.4,8.7,8.2,4.8,200.0,10.0,,,superFrame,-0.5,7.6000000000000005,-1.0,4.8,7.6000000000000005
2023-01-08 02:00:00+00:00,5.199999999999999,7.60625,7.7,23.4,22.3,15.1,6.6,1.6,190.0,8.0,,,superFrame,-8.5,21.799999999999997,1.0999999999999979,1.6,21.799999999999997
2023-01-08 03:00:00+00:00,5.6,7.5625,5.8,27.1,19.0,10.8,5.8,5.0,180.0,8.0,,,superFrame,-5.000000000000001,22.1,8.100000000000001,5.0,22.1
2023-01-08 04:00:00+00:00,4.550000000000001,5.55625,5.0,21.2,12.6,3.2,7.1,5.5,190.0,9.0,,,superFrame,3.8999999999999995,15.7,8.6,5.5,15.7
2023-01-08 05:00:00+00:00,3.9,5.956250000000001,4.6,23.5,25.1,4.5,8.3,3.2,200.0,9.0,,,superFrame,3.8000000000000007,20.3,-1.6000000000000014,3.2,20.3
2023-01-08 06:00:00+00:00,4.7,7.337499999999999,5.4,34.4,23.6,3.5,8.2,2.8,200.0,10.0,,,superFrame,4.699999999999999,31.599999999999998,10.799999999999997,2.8,31.599999999999998
2023-01-08 07:00:00+00:00,4.9,6.725,4.8,26.8,22.4,6.4,7.9,1.8,200.0,10.0,,,superFrame,1.5,25.0,4.400000000000002,1.8,25.0
2023-01-08 08:00:00+00:00,5.300000000000001,6.85,5.2,29.6,18.7,9.1,2.8,2.9,190.0,10.0,,,superFrame,-6.3,26.700000000000003,10.900000000000002,2.9,26.700000000000003
2023-01-08 09:00:00+00:00,5.2,6.18125,5.4,20.0,15.6,4.3,3.3,7.4,190.0,11.0,,,superFrame,-1.0,12.6,4.4,7.4,12.6
2023-01-08 10:00:00+00:00,5.5,7.1625,5.1,28.8,22.8,5.4,6.4,7.2,200.0,11.0,,,superFrame,1.0,21.6,6.0,7.2,21.6
2023-01-08 11:00:00+00:00,5.9,6.9125,5.1,18.9,14.1,16.3,8.4,6.8,190.0,11.0,,,superFrame,-7.9,12.099999999999998,4.799999999999999,6.8,12.099999999999998
2023-01-08 12:00:00+00:00,5.6,7.775,4.9,20.8,17.1,1.9,8.6,5.5,200.0,11.0,,,superFrame,6.699999999999999,15.3,3.6999999999999993,5.5,15.3
2023-01-08 13:00:00+00:00,5.35,7.475,4.5,19.5,12.9,2.3,9.1,8.5,200.0,11.0,,,superFrame,6.8,11.0,6.6,8.5,11.0
2023-01-08 14:00:00+00:00,5.050000000000001,6.3125,4.0,15.9,12.9,3.2,9.3,8.4,200.0,9.0,,,superFrame,6.1000000000000005,7.5,3.0,8.4,7.5
2023-01-08 15:00:00+00:00,4.4,6.0375,4.1,18.3,21.5,3.3,5.7,4.7,180.0,9.0,,,superFrame,2.4000000000000004,13.600000000000001,-3.1999999999999993,4.7,13.600000000000001
2023-01-08 16:00:00+00:00,4.9,5.15,4.8,13.1,9.8,1.9,5.8,4.4,180.0,7.0,,,superFrame,3.9,8.7,3.299999999999999,4.4,8.7
2023-01-08 17:00:00+00:00,5.4,5.60625,5.5,13.8,6.6,0.1,5.3,4.4,180.0,9.0,,,superFrame,5.2,9.4,7.200000000000001,4.4,9.4
2023-01-08 18:00:00+00:00,4.8,5.41875,5.5,11.1,4.2,4.2,5.0,4.1,170.0,9.0,,,superFrame,0.7999999999999998,7.0,6.8999999999999995,4.1,7.0
2023-01-08 19:00:00+00:00,5.25,5.14375,5.6,7.2,6.9,7.1,3.4,7.7,170.0,9.0,,,superFrame,-3.6999999999999997,-0.5,0.2999999999999998,7.7,-0.5
2023-01-08 20:00:00+00:00,5.6,5.1125,5.5,8.5,9.2,0.5,-1.2,11.9,160.0,8.0,,,superFrame,-1.7,-3.4000000000000004,-0.6999999999999993,11.9,-3.4000000000000004
2023-01-08 21:00:00+00:00,5.35,6.525,5.3,10.8,11.0,18.6,2.7,5.1,170.0,7.0,,,superFrame,-15.900000000000002,5.700000000000001,-0.1999999999999993,5.1,5.700000000000001
2023-01-08 22:00:00+00:00,4.699999999999999,5.2,5.0,11.3,13.4,8.4,4.1,4.4,200.0,12.0,,,superFrame,-4.300000000000001,6.9,-2.0999999999999996,4.4,6.9
2023-01-08 23:00:00+00:00,3.4,4.41875,3.3,12.8,17.9,-1.1,2.7,3.7,210.0,13.0,,,superFrame,3.8000000000000003,9.100000000000001,-5.099999999999998,3.7,9.100000000000001
2023-01-09 00:00:00+00:00,3.95,3.575,4.2,12.6,7.7,-3.4,4.5,4.3,220.0,9.0,,,superFrame,7.9,8.3,4.8999999999999995,4.3,8.3
2023-01-09 01:00:00+00:00,3.8,4.09375,8.3,9.6,4.3,8.9,4.2,8.9,230.0,7.0,,,superFrame,-4.7,0.6999999999999993,5.3,4.2,4.7
2023-01-09 02:00:00+00:00,3.5,4.19375,7.9,9.8,4.9,12.2,3.9,6.2,190.0,9.0,,,superFrame,-8.299999999999999,3.6000000000000005,4.9,6.2,3.6000000000000005
2023-01-09 03:00:00+00:00,4.25,6.65,4.1,30.2,18.5,6.4,4.1,4.6,190.0,8.0,,,superFrame,-2.3000000000000007,25.6,11.7,4.6,25.6
2023-01-09 04:00:00+00:00,5.050000000000001,6.7125,4.4,26.5,14.1,2.9,5.3,4.4,190.0,8.0,,,superFrame,2.4,22.1,12.4,4.4,22.1
2023-01-09 05:00:00+00:00,5.4,6.24375,5.4,16.9,12.2,4.1,3.9,8.5,160.0,5.0,,,superFrame,-0.19999999999999973,8.399999999999999,4.699999999999999,8.5,8.399999999999999
2023-01-09 06:00:00+00:00,6.0,5.9375,5.5,8.3,8.9,6.9,3.6,10.3,160.0,4.0,,,superFrame,-3.3000000000000003,-2.0,-0.5999999999999996,10.3,-2.0
2023-01-09 07:00:00+00:00,6.05,6.53125,5.6,8.6,9.3,10.2,3.8,10.6,140.0,3.0,,,superFrame,-6.3999999999999995,-2.0,-0.7000000000000011,10.6,-2.0
2023-01-09 08:00:00+00:00,6.300000000000001,6.275,7.2,9.1,9.5,4.0,4.3,5.9,130.0,2.0,,,superFrame,0.2999999999999998,3.1999999999999993,-0.40000000000000036,4.0,0.2999999999999998
2023-01-09 09:00:00+00:00,7.85,7.175,8.5,9.3,10.1,4.1,6.2,5.7,220.0,4.0,,,superFrame,2.1000000000000005,3.6000000000000005,-0.7999999999999989,5.7,3.6000000000000005
2023-01-09 10:00:00+00:00,7.9,7.5,8.3,6.9,9.9,12.2,5.8,9.2,270.0,9.0,,,superFrame,-6.3999999999999995,-2.299999999999999,-3.0,5.8,6.3999999999999995
2023-01-09 11:00:00+00:00,5.65,7.0375000000000005,5.9,4.1,5.7,22.6,7.4,7.5,270.0,8.0,,,superFrame,-15.200000000000001,-3.4000000000000004,-1.6000000000000005,7.4,15.200000000000001
2023-01-09 12:00:00+00:00,6.4,6.65625,6.8,5.0,4.0,13.0,7.6,10.8,270.0,9.0,,,superFrame,-5.4,-5.800000000000001,1.0,7.6,5.4
2023-01-09 13:00:00+00:00,6.15,6.70625,7.7,5.5,5.5,14.4,6.1,13.5,260.0,10.0,,,superFrame,-8.3,-8.0,0.0,6.1,8.3
2023-01-09 14:00:00+00:00,5.800000000000001,6.45,7.6,3.9,6.0,18.1,6.8,11.0,260.0,9.0,,,superFrame,-11.3,-7.1,-2.1,6.8,11.3
2023-01-09 15:00:00+00:00,5.800000000000001,6.225,7.5,3.3,6.1,18.7,5.7,4.0,270.0,9.0,,,superFrame,-13.0,-0.7000000000000002,-2.8,5.7,13.0
2023-01-09 16:00:00+00:00,5.7,5.85,6.5,3.2,6.9,10.6,5.7,3.9,280.0,10.0,,,superFrame,-4.8999999999999995,-0.6999999999999997,-3.7,5.7,4.8999999999999995
2023-01-09 17:00:00+00:00,4.85,5.04375,5.6,2.7,5.1,10.1,4.9,6.6,290.0,9.0,,,superFrame,-5.199999999999999,-3.8999999999999995,-2.3999999999999995,4.9,5.199999999999999
2023-01-09 18:00:00+00:00,4.449999999999999,4.41875,5.6,4.6,2.7,8.1,4.7,6.7,280.0,12.0,,,superFrame,-3.3999999999999995,-2.1000000000000005,1.8999999999999995,4.7,3.3999999999999995
2023-01-09 19:00:00+00:00,6.45,5.80625,8.1,4.2,4.3,8.3,9.2,9.8,280.0,12.0,,,superFrame,0.8999999999999986,-5.6000000000000005,-0.09999999999999964,9.2,-0.8999999999999986
2023-01-09 20:00:00+00:00,6.45,6.40625,8.7,3.3,5.7,5.4,11.2,8.4,280.0,12.0,,,superFrame,5.799999999999999,-5.1000000000000005,-2.4000000000000004,11.2,-5.799999999999999
2023-01-09 21:00:00+00:00,6.95,7.1375,8.4,3.0,7.0,5.1,16.1,7.7,280.0,12.0,,,superFrame,11.000000000000002,-4.7,-4.0,16.1,-11.000000000000002
2023-01-09 22:00:00+00:00,7.5,7.575,8.5,3.0,7.5,12.6,11.8,7.9,280.0,11.0,,,superFrame,-0.7999999999999989,-4.9,-4.5,11.8,0.7999999999999989
2023-01-09 23:00:00+00:00,7.3,7.800000000000001,8.9,6.2,5.5,21.3,11.9,4.4,270.0,11.0,,,superFrame,-9.4,1.7999999999999998,0.7000000000000002,11.9,9.4
2023-01-10 00:00:00+00:00,6.95,7.7375,9.2,4.8,6.9,23.9,12.8,5.4,260.0,10.0,,,superFrame,-11.099999999999998,-0.6000000000000005,-2.1000000000000005,12.8,11.099999999999998
2023-01-10 01:00:00+00:00,7.25,6.975,9.5,6.0,7.7,18.0,11.8,9.6,260.0,10.0,,,superFrame,-6.199999999999999,-3.5999999999999996,-1.7000000000000002,11.8,6.199999999999999
2023-01-10 02:00:00+00:00,8.149999999999999,9.1625,10.9,10.4,8.2,42.2,10.6,8.3,270.0,11.0,,,superFrame,-31.6,2.0999999999999996,2.200000000000001,10.6,31.6
2023-01-10 03:00:00+00:00,7.949999999999999,8.3,10.8,9.2,6.2,29.7,10.3,7.7,270.0,12.0,,,superFrame,-19.4,1.4999999999999991,2.999999999999999,10.3,19.4
2023-01-10 04:00:00+00:00,8.2,10.08125,10.5,8.4,4.5,51.9,10.2,17.9,260.0,11.0,,,superFrame,-41.7,-9.499999999999998,3.9000000000000004,10.2,41.7
2023-01-10 05:00:00+00:00,8.75,9.58125,10.9,7.7,8.7,37.2,11.9,12.8,270.0,8.0,,,superFrame,-25.300000000000004,-5.1000000000000005,-0.9999999999999991,11.9,25.300000000000004
2023-01-10 06:00:00+00:00,9.95,9.9375,10.4,7.0,10.4,19.2,12.7,13.0,250.0,7.0,,,superFrame,-6.5,-6.0,-3.4000000000000004,12.7,6.5
2023-01-10 07:00:00+00:00,8.85,8.69375,10.3,8.1,10.3,9.3,13.1,10.8,240.0,8.0,,,superFrame,3.799999999999999,-2.700000000000001,-2.200000000000001,13.1,-3.799999999999999
2023-01-10 08:00:00+00:00,9.55,9.425,10.6,9.1,10.9,10.0,10.5,8.4,220.0,8.0,,,superFrame,0.5,0.6999999999999993,-1.8000000000000007,8.4,0.6999999999999993
2023-01-10 09:00:00+00:00,10.0,10.06875,12.4,9.7,10.0,12.5,9.6,11.8,210.0,9.0,,,superFrame,-2.9000000000000004,-2.1000000000000014,-0.3000000000000007,11.8,-2.1000000000000014
2023-01-10 10:00:00+00:00,10.75,11.75,11.4,26.7,25.2,11.4,10.9,9.9,190.0,8.0,,,superFrame,-0.5,16.799999999999997,1.5,9.9,16.799999999999997
2023-01-10 11:00:00+00:00,10.65,12.21875,10.6,31.1,18.7,9.1,9.7,16.5,180.0,8.0,,,superFrame,0.5999999999999996,14.600000000000001,12.400000000000002,16.5,14.600000000000001
2023-01-10 12:00:00+00:00,11.35,11.475,11.1,20.3,15.8,11.3,8.2,11.8,180.0,10.0,,,superFrame,-3.1000000000000014,8.5,4.5,11.8,8.5
2023-01-10 13:00:00+00:00,11.8,12.0625,11.0,16.8,15.5,10.7,7.1,12.0,180.0,10.0,,,superFrame,-3.5999999999999996,4.800000000000001,1.3000000000000007,12.0,4.800000000000001
2023-01-10 14:00:00+00:00,10.1,10.4625,10.2,16.5,13.7,10.6,6.1,18.4,180.0,10.0,,,superFrame,-4.5,-1.8999999999999986,2.8000000000000007,18.4,-1.8999999999999986
2023-01-10 15:00:00+00:00,8.1,8.8,8.1,9.9,11.3,12.0,5.6,6.0,170.0,11.0,,,superFrame,-6.4,3.9000000000000004,-1.4000000000000004,6.0,3.9000000000000004
2023-01-10 16:00:00+00:00,6.4,6.39375,6.1,10.6,7.8,8.3,5.1,6.5,170.0,14.0,,,superFrame,-3.200000000000001,4.1,2.8,6.5,4.1
2023-01-10 17:00:00+00:00,5.199999999999999,5.41875,3.7,10.3,3.9,7.4,2.4,7.8,180.0,15.0,,,superFrame,-5.0,2.500000000000001,6.4,7.8,2.500000000000001
2023-01-10 18:00:00+00:00,4.4,4.9125,3.3,10.2,3.8,6.7,2.3,5.7,190.0,14.0,,,superFrame,-4.4,4.499999999999999,6.3999999999999995,5.7,4.499999999999999
2023-01-10 19:00:00+00:00,5.6,7.925,5.2,26.0,16.7,5.7,5.4,2.3,190.0,13.0,,,superFrame,-0.2999999999999998,23.7,9.3,2.3,23.7
2023-01-10 20:00:00+00:00,8.1,10.006666666666666,7.7,34.0,26.5,6.3,8.9,4.1,190.0,14.0,,,superFrame,2.6000000000000005,29.9,7.5,4.1,29.9
2023-01-10 21:00:00+00:00,8.05,9.5,8.0,22.9,20.2,8.1,9.6,10.2,190.0,15.0,,,superFrame,1.5,12.7,2.6999999999999993,10.2,12.7
2023-01-10 22:00:00+00:00,7.1,9.6625,6.6,31.6,23.6,8.6,9.8,12.6,200.0,15.0,,,superFrame,1.200000000000001,19.0,8.0,12.6,19.0
2023-01-10 23:00:00+00:00,7.0,7.58,5.7,15.4,14.0,6.5,9.1,8.1,200.0,17.0,,,superFrame,2.5999999999999996,7.300000000000001,1.4000000000000004,8.1,7.300000000000001
2023-01-11 00:00:00+00:00,6.3,8.05625,6.0,27.9,16.4,5.7,8.6,5.1,210.0,17.0,,,superFrame,2.8999999999999995,22.799999999999997,11.5,5.1,22.799999999999997
2023-01-11 01:00:00+00:00,4.9,5.10625,6.2,9.2,6.1,5.8,10.1,4.2,210.0,16.0,,,superFrame,4.3,4.999999999999999,3.0999999999999996,4.2,4.999999999999999
2023-01-11 02:00:00+00:00,3.1,3.7875,6.5,5.5,6.5,4.7,6.7,2.8,220.0,15.0,,,superFrame,2.0,2.7,-1.0,2.8,2.7
2023-01-11 03:00:00+00:00,4.0,3.325,9.2,0.5,4.7,3.8,4.6,5.1,230.0,11.0,,,superFrame,0.7999999999999998,-4.6,-4.2,4.6,-0.7999999999999998
2023-01-11 04:00:00+00:00,5.15,4.90625,13.0,4.4,3.0,6.6,5.8,7.0,230.0,10.0,,,superFrame,-0.7999999999999998,-2.5999999999999996,1.4000000000000004,5.8,0.7999999999999998
2023-01-11 05:00:00+00:00,7.5,7.23125,13.7,7.6,4.1,11.3,5.6,6.5,240.0,9.0,,,superFrame,-5.700000000000001,1.0999999999999996,3.5,5.6,5.700000000000001
2023-01-11 06:00:00+00:00,7.9,7.20625,12.1,3.3,4.9,10.7,8.5,7.7,240.0,9.0,,,superFrame,-2.1999999999999993,-4.4,-1.6000000000000005,8.5,2.1999999999999993
2023-01-11 07:00:00+00:00,6.550000000000001,6.6875,10.0,4.9,6.1,10.4,8.8,6.4,250.0,11.0,,,superFrame,-1.5999999999999996,-1.5,-1.1999999999999993,8.8,1.5999999999999996
2023-01-11 08:00:00+00:00,6.800000000000001,6.2125,9.6,6.4,7.4,12.8,5.7,6.2,250.0,10.0,,,superFrame,-7.1000000000000005,0.20000000000000018,-1.0,5.7,7.1000000000000005
2023-01-11 09:00:00+00:00,6.75,6.8875,9.5,6.1,11.4,19.7,5.4,6.5,250.0,9.0,,,superFrame,-14.299999999999999,-0.40000000000000036,-5.300000000000001,5.4,14.299999999999999
2023-01-11 10:00:00+00:00,7.65,6.7875,10.8,11.7,9.2,6.8,7.5,5.9,230.0,9.0,,,superFrame,0.7000000000000002,5.799999999999999,2.5,7.5,-0.7000000000000002
2023-01-11 11:00:00+00:00,8.35,8.0125,11.2,16.3,5.3,8.8,8.2,11.0,230.0,10.0,,,superFrame,-0.6000000000000014,5.300000000000001,11.0,8.2,0.6000000000000014
2023-01-11 12:00:00+00:00,8.850000000000001,9.25625,14.2,12.3,8.2,10.4,8.8,11.4,230.0,10.0,,,superFrame,-1.5999999999999996,0.9000000000000004,4.100000000000001,8.8,1.5999999999999996
2023-01-11 13:00:00+00:00,10.4,10.4875,12.5,18.8,11.4,12.8,11.9,16.8,240.0,12.0,,,superFrame,-0.9000000000000004,2.0,7.4,11.9,0.9000000000000004
2023-01-11 14:00:00+00:00,10.25,10.20625,12.6,16.2,12.7,13.8,13.5,10.3,230.0,12.0,,,superFrame,-0.3000000000000007,5.899999999999999,3.5,13.5,0.3000000000000007
2023-01-11 15:00:00+00:00,9.9,10.325,16.7,16.5,11.0,18.4,12.2,8.9,220.0,11.0,,,superFrame,-6.199999999999999,7.6,5.5,8.9,7.6
2023-01-11 16:00:00+00:00,8.3,8.8625,16.1,11.3,8.4,4.1,7.6,6.8,210.0,11.0,,,superFrame,3.5,4.500000000000001,2.9000000000000004,6.8,4.500000000000001
2023-01-11 17:00:00+00:00,9.7,8.953333333333335,14.2,13.2,10.3,2.4,6.2,9.9,210.0,13.0,,,superFrame,3.8000000000000003,3.299999999999999,2.8999999999999986,9.9,3.299999999999999
2023-01-11 18:00:00+00:00,11.05,11.34375,14.6,14.0,15.8,20.2,7.1,18.0,210.0,15.0,,,superFrame,-13.1,-4.0,-1.8000000000000007,18.0,-4.0
2023-01-11 19:00:00+00:00,9.85,9.73125,17.0,12.9,9.1,4.7,9.2,15.2,220.0,14.0,,,superFrame,4.499999999999999,-2.299999999999999,3.8000000000000007,15.2,-2.299999999999999
2023-01-11 20:00:00+00:00,8.9,8.65,16.5,11.3,11.7,8.5,8.0,14.0,220.0,16.0,,,superFrame,-0.5,-2.6999999999999993,-0.3999999999999986,14.0,-2.6999999999999993
2023-01-11 21:00:00+00:00,8.45,8.5375,16.8,8.9,14.4,12.7,8.2,12.4,230.0,13.0,,,superFrame,-4.5,-3.5,-5.5,8.2,4.5
2023-01-11 22:00:00+00:00,9.9,9.59375,14.4,19.0,12.8,13.9,11.9,9.9,240.0,12.0,,,superFrame,-2.0,9.1,6.199999999999999,11.9,2.0
2023-01-11 23:00:00+00:00,8.05,8.55625,12.7,3.9,10.1,16.5,12.5,7.1,240.0,12.0,,,superFrame,-4.0,-3.1999999999999997,-6.199999999999999,12.5,4.0
2023-01-12 00:00:00+00:00,8.399999999999999,8.6875,12.6,4.9,9.9,18.5,15.8,7.2,230.0,11.0,,,superFrame,-2.6999999999999993,-2.3,-5.0,15.8,2.6999999999999993
2023-01-12 01:00:00+00:00,9.1,8.86875,13.5,7.7,12.7,14.5,9.5,8.8,220.0,12.0,,,superFrame,-5.0,-1.1000000000000005,-4.999999999999999,8.8,-1.1000000000000005
2023-01-12 02:00:00+00:00,9.6,10.475,15.6,24.9,10.9,13.3,8.2,8.6,210.0,14.0,,,superFrame,-5.100000000000001,16.299999999999997,13.999999999999998,8.6,16.299999999999997
2023-01-12 03:00:00+00:00,10.1,9.65625,16.8,20.7,10.7,10.8,10.0,8.3,220.0,18.0,,,superFrame,-0.8000000000000007,12.399999999999999,10.0,8.3,12.399999999999999
2023-01-12 04:00:00+00:00,7.85,8.05625,13.2,13.7,14.2,3.9,11.7,10.6,200.0,19.0,,,superFrame,7.799999999999999,3.0999999999999996,-0.5,10.6,3.0999999999999996
2023-01-12 05:00:00+00:00,3.9,4.55625,4.3,12.1,11.1,-0.2,6.1,6.7,220.0,19.0,,,superFrame,6.3,5.3999999999999995,1.0,6.7,5.3999999999999995
2023-01-12 06:00:00+00:00,4.4,4.85,12.6,7.6,9.7,7.9,4.1,6.7,230.0,18.0,,,superFrame,-3.8000000000000007,0.8999999999999995,-2.0999999999999996,4.1,3.8000000000000007
2023-01-12 07:00:00+00:00,7.95,7.456250000000001,15.4,3.8,8.5,10.6,8.3,10.9,230.0,17.0,,,superFrame,-2.299999999999999,-7.1000000000000005,-4.7,8.3,2.299999999999999
2023-01-12 08:00:00+00:00,9.15,8.98125,15.1,7.0,8.6,9.7,12.2,12.1,230.0,16.0,,,superFrame,2.5,-5.1,-1.5999999999999996,12.2,-2.5
2023-01-12 09:00:00+00:00,10.05,10.0625,13.4,16.1,12.4,12.7,13.4,12.7,230.0,16.0,,,superFrame,0.7000000000000011,3.400000000000002,3.700000000000001,13.4,-0.7000000000000011
2023-01-12 10:00:00+00:00,9.85,9.8625,14.8,9.0,13.5,9.3,12.2,12.5,230.0,15.0,,,superFrame,2.8999999999999986,-3.5,-4.5,12.2,-2.8999999999999986
2023-01-12 11:00:00+00:00,9.85,10.125,14.3,8.6,14.1,8.7,13.0,13.5,230.0,13.0,,,superFrame,4.300000000000001,-4.9,-5.5,13.0,-4.300000000000001
2023-01-12 12:00:00+00:00,10.45,11.4875,15.4,24.8,13.7,22.2,10.3,12.8,240.0,10.0,,,superFrame,-11.899999999999999,12.0,11.100000000000001,10.3,11.899999999999999
2023-01-12 13:00:00+00:00,8.45,8.075,15.0,9.5,12.0,8.1,7.7,10.3,220.0,14.0,,,superFrame,-0.39999999999999947,-0.8000000000000007,-2.5,10.3,-0.8000000000000007
2023-01-12 14:00:00+00:00,6.5,5.24375,13.8,7.2,8.5,1.6,9.6,6.4,220.0,15.0,,,superFrame,8.0,0.7999999999999998,-1.2999999999999998,6.4,0.7999999999999998
2023-01-12 15:00:00+00:00,3.9,3.7,11.2,4.6,7.2,-1.7,7.0,5.7,220.0,16.0,,,superFrame,8.7,-1.1000000000000005,-2.6000000000000005,5.7,-1.1000000000000005
2023-01-12 16:00:00+00:00,2.75,3.0,10.1,5.0,7.2,1.4,2.9,5.5,220.0,16.0,,,superFrame,1.5,-0.5,-2.2,5.5,-0.5
2023-01-12 17:00:00+00:00,3.1500000000000004,3.23125,10.5,4.9,5.6,6.3,2.7,4.2,220.0,15.0,,,superFrame,-3.5999999999999996,0.7000000000000002,-0.6999999999999993,4.2,0.7000000000000002
2023-01-12 18:00:00+00:00,5.35,5.2,11.9,5.5,4.9,10.3,6.0,5.7,220.0,16.0,,,superFrame,-4.300000000000001,-0.20000000000000018,0.5999999999999996,5.7,-0.20000000000000018
2023-01-12 19:00:00+00:00,6.65,6.85625,12.9,5.9,5.9,6.6,6.7,6.1,220.0,16.0,,,superFrame,0.10000000000000053,-0.1999999999999993,0.0,6.1,-0.1999999999999993
2023-01-12 20:00:00+00:00,6.0,5.9375,12.7,7.1,10.3,5.4,6.5,6.8,220.0,15.0,,,superFrame,1.0999999999999996,0.2999999999999998,-3.200000000000001,6.8,0.2999999999999998
2023-01-12 21:00:00+00:00,6.75,6.13125,13.6,8.6,11.3,7.0,10.0,7.5,220.0,14.0,,,superFrame,3.0,1.0999999999999996,-2.700000000000001,7.5,1.0999999999999996
2023-01-12 22:00:00+00:00,7.95,7.5125,14.2,7.6,10.9,7.5,11.1,8.5,240.0,16.0,,,superFrame,3.5999999999999996,-0.9000000000000004,-3.3000000000000007,11.1,-3.5999999999999996
